Word,Count,Translation,ZegedronCount
weave,1823,ύφανση,0
hikaru,1823,Hikaru,0
sdh,1823,SDH,0
corrupted,1823,κατεστραμμένος,0
gallows,1822,αγχόνη,0
budge,1822,κινούμαι,0
fraction,1822,κλάσμα,0
afar,1822,μακρυά,0
hiroshi,1820,Χιροσί,0
leela,1820,Λέέλα,0
measurements,1820,Μετρήσεις,0
landlady,1820,σπιτονοικοκυρά,0
certified,1819,πιστοποιημένα,0
dusk,1819,σούρουπο,0
luisa,1819,Λουίσα,0
insisting,1819,επιμένει,0
hilton,1818,Hilton,0
indoors,1818,εντός κτίριου,0
hawkeye,1818,ερυθρός,0
saliva,1817,σάλιο,0
homey,1817,σπιτικός,0
whispered,1817,ψιθυρισμένος,0
maura,1816,μούρα,0
cyanide,1816,κυανιούχο,0
marched,1816,πορεία,0
accounted,1816,λογιζόμενος,0
diver,1816,δύτης,0
eligible,1815,επιλέξιμες,0
robbins,1815,λωρίδες,0
ch00ff00,1815,CH00FF00,0
messes,1815,ανακουφίζω,0
abandoning,1815,εγκαταλείός,0
blossoms,1815,άνθη,0
wiggle,1815,κουνάω,0
awaken,1815,αφυπνίζω,0
cid,1814,βρέφος,0
stained,1814,χρωματιστός,0
ballard,1813,μπάαρρντ,0
elevated,1813,ανυψωμένος,0
ryo,1813,Ράο,0
transparent,1813,διαφανής,0
unclear,1812,ασαφές,0
strokes,1812,εγκεφαλικά επεισόδια,0
aria,1812,αρία,0
hwa,1812,HWA,0
solidarity,1811,αλληλεγγύη,0
sidekick,1811,σύντροφος,0
starter,1811,μίζα,0
regarded,1811,θεωρούμενος,0
corinne,1811,Κόρινος,0
vulcan,1810,Ήφαιστος,0
bradford,1810,Μπράντφορντ,0
godzilla,1810,Godzilla,0
belgian,1809,βελγικός,0
seemingly,1809,φαινομενικώς,0
cling,1809,συνδέομαι,0
components,1808,συστατικά,0
vibrates,1808,δόνηση,0
missouri,1807,Μισσούρι,0
constance,1807,Κωνάριο,0
batting,1806,κτύπημα με ρόπαλο,0
chanel,1806,σοφός,0
sap,1806,υπονομεύω,0
marbles,1806,μάρμαρα,0
shifting,1806,μετατόπιση,0
wiping,1806,σκούπισμα,0
refill,1805,ξαναγέμισμα,0
famine,1805,πείνα,0
sneeze,1805,φτάρνισμα,0
puzzles,1805,παζλ,0
provisions,1804,προμήθειες,0
shite,1804,σκυθρωπός,0
walkin,1804,μπαινω μεσα,0
syringe,1804,σύριγγα,0
platinum,1804,πλατίνα,0
preferably,1803,κατά προτίμηση,0
oyster,1803,στρείδι,0
exhaust,1803,εξάτμιση,0
electromagnetic,1803,ηλεκτρομαγνητικός,0
consumer,1803,καταναλωτής,0
lasagna,1802,λαζάνια,0
barnaby,1802,φουρκέτα,0
catastrophic,1802,καταστροφικός,0
winchester,1802,τζινχόκερ,0
woah,1801,woah,0
be-,1801,είναι-,0
evacuated,1801,εκκενωμένος,0
serge,1801,ραβδωτό μάλλινο ύφασμα,0
relic,1800,λείψανο,0
describes,1800,περιγράφει,0
merger,1800,συγχώνευση,0
muck,1800,βόρβορος,0
buds,1799,μπουμπούκια,0
socially,1799,κοινωνικά,0
enlisted,1799,στρατολογημένος,0
deposits,1799,καταθέσεις,0
philippines,1798,Φιλιππίνες,0
archbishop,1798,αρχιεπίσκοπος,0
smuggle,1798,εισάγω λαθρέως,0
climax,1798,κορύφωση,0
progressive,1797,προοδευτικός,0
wheezing,1797,συριγμός,0
singles,1796,μεμονωμένος,0
pillar,1796,κολόνα,0
fearful,1796,φοβερός,0
spade,1796,φτυάρι,0
saucer,1796,πιατάκι,0
ratio,1795,αναλογία,0
craving,1795,λαχτάρα,0
addicts,1795,εθισμένοι,0
clifford,1794,κλάδος,0
orson,1793,orson,0
nashville,1793,Νάσβιλ,0
beauties,1793,ομορφιές,0
obscure,1792,σκοτεινός,0
signora,1792,κυρία,0
troublesome,1792,ενοχλητικός,0
rubble,1792,χαλίκια,0
largely,1792,σε μεγάλο βαθμό,0
fong,1791,φονγκ,0
irina,1791,Ιρίνα,0
ahn,1791,άχλεμος,0
admiration,1791,θαυμασμός,0
lizzy,1790,λουκάρδα,0
flap,1790,πτερύγιο,0
brutality,1790,κτηνωδία,0
mariana,1789,Μαριάνα,0
prevail,1789,επικρατώ,0
tattooed,1789,τατουάζ,0
brats,1789,αντάτικοι,0
anguish,1789,αγωνία,0
whim,1789,ιδιοτροπία,0
nada,1788,δάση,0
leaks,1788,διαρροές,0
cum,1787,συνολικά,0
cupid,1787,Έρως,0
hana,1787,δάνα,0
colonial,1787,αποικιακός,0
frau,1786,φραγκοσάλπινο,0
speeds,1786,ταχύτητα,0
'uld,1786,«ULD,0
perpetrator,1786,δράστης,0
watermelon,1786,καρπούζι,0
emptied,1786,αδειάκτος,0
sponsored,1785,ευγενική χορηγία,0
rooftop,1785,ταράτσα,0
athena,1785,Αθήνα,0
managers,1784,διαχειριστές,0
extraction,1784,εξαγωγή,0
stat,1784,σταυρώ,0
rhino,1784,ρινόκερος,0
diarrhea,1783,διάρροια,0
disregard,1783,αμέλεια,0
warmed,1783,ζεστός,0
goggles,1783,μεγάλα ματογυαλιά,0
colombia,1783,Κολομβία,0
struggles,1782,αγώνας,0
fitness,1782,καταλληλότητα,0
scalp,1781,δέρμα της κεφαλής,0
veterans,1781,βετεράνοι,0
suitcases,1781,βαλίτσες,0
kensi,1780,Κένι,0
watchman,1780,φρουρός,0
caress,1780,"χάδι, χαϊδεύω",0
devlin,1779,Ντέβιν,0
exclusively,1779,αποκλειστικά,0
disciple,1779,μαθητής,0
misty,1779,ομιχλώδης,0
aura,1779,αύρα,0
helm,1778,τιμόνι,0
crockett,1778,κροκέτα,0
inhale,1778,εισπνέω,0
buckets,1778,κουβάδες,0
adored,1778,λατρευτός,0
shillings,1777,σελίνια,0
kari,1777,καριτσάκι,0
tents,1777,σκηνές,0
revoir,1777,αναστρέφω,0
hedge,1777,φράχτης,0
e.r.,1776,Ε.Ρ.,0
snorting,1776,αποπροσανατολισμός,0
viper,1776,οχιά,0
digger,1776,ανασκαφέας,0
breaker,1776,θραύστης,0
meatballs,1776,ελλινάτες,0
suppress,1776,καταστέλλω,0
witty,1776,πνευματώδης,0
wonderfully,1775,θαυμάσια,0
shogun,1775,σογκούν,0
encouragement,1775,ενθάρρυνση,0
intercepted,1775,παρεμποδισμένος,0
goddamned,1775,θεός,0
posting,1774,απόσπαση,0
cleanse,1774,καθαρίζω,0
f.b.i.,1774,F.B.I.,0
no-,1774,όχι-,0
competitor,1774,ανταγωνιστής,0
abbot,1774,ηγούμενος,0
trenches,1774,τάφρος,0
sizzling,1774,ζοφερής,0
lyon,1773,Λυών,0
mustang,1773,άγριος ίππος της Αμερικής,0
stewie,1773,σούφι,0
kg,1772,κιλό,0
rested,1772,ηρεμισμένος,0
reflected,1772,αντανακλασμένος,0
stand-up,1771,Σήκω πάνω,0
habitat,1771,βιότοπο,0
molecular,1771,μοριακός,0
obnoxious,1771,απεχθής,0
24-hour,1770,24ωρο,0
wraith,1770,φάντασμα,0
sarcasm,1770,σαρκασμός,0
tung,1770,βόμβα,0
renowned,1769,περίφημος,0
tofu,1769,τόφου,0
wildly,1769,άγρια,0
blondie,1769,ξυλόγλυπτα,0
refund,1769,επιστροφή χρημάτων,0
goon,1769,συνέχισε,0
pulp,1769,πολτός,0
exaggerated,1769,εξωγκωμένος,0
shad0,1769,shad0,0
embedded,1768,ενσωματωμένος,0
chateau,1768,κάστρο,0
harlan,1768,Harlan,0
provoked,1768,προκλημένος,0
antony,1768,Αντώνης,0
guido,1767,κατευθυνόμενος,0
nile,1767,Νείλος,0
alfie,1767,αλφί,0
cages,1767,κλουβιά,0
skates,1767,πατίνια,0
resemble,1767,μοιάζω,0
sticker,1767,αυτοκόλλητη ετικέτα,0
lennox,1767,λέννεξ,0
unstoppable,1766,ασταμάτητη,0
veal,1766,μοσχαρίσιο,0
fe,1766,Fe,0
isle,1766,νήσος,0
characteristics,1766,Χαρακτηριστικά,0
earthquakes,1765,σεισμοί,0
cold-blooded,1765,ψυχρόαιμος,0
ambushed,1765,ενέδρα,0
zap,1765,παρακινώ,0
reaper,1765,θεριστής,0
deployed,1765,αναπτυγμένος,0
biblical,1764,βιβλικός,0
puck,1764,ξωτικό,0
mystic,1763,μυστικιστής,0
aya,1763,aya,0
gaby,1763,γκαζός,0
intends,1763,σκοπεύω,0
muffins,1762,σφυρήλατα,0
speedy,1762,ταχύς,0
'course,1762,'σειρά μαθημάτων,0
republicans,1762,Ρεπουμπλικάνοι,0
bolts,1761,μπουλόνια,0
enrique,1761,enrique,0
hoax,1761,απάτη,0
raided,1761,επιτεθειμένος,0
intersection,1761,σημείο τομής,0
presently,1761,επί του παρόντος,0
supplier,1761,προμηθευτής,0
shuffle,1761,ανάμιξη,0
edited,1760,επεξεργασμένος,0
rubbed,1760,τρίβεται,0
vegan,1760,χορτοφάγος,0
outdoors,1760,σε εξωτερικό χώρο,0
distinctive,1760,διακριτικός,0
upcoming,1760,ανερχόμενος,0
brighton,1760,Μπράιτον,0
wagons,1759,βαγόνι,0
granger,1759,μέλος γεωργικού συλλόγου,0
peeing,1759,κατώτατης,0
oracle,1759,μαντείο,0
glitter,1759,λάμψη,0
amulet,1758,φυλακτό,0
suspend,1758,αναστέλλω,0
guild,1757,συντεχνία,0
convertible,1757,μετατρέψιμος,0
squared,1757,εις το τετραγωνο,0
battling,1755,μάχης,0
steward,1755,οικονόμος,0
weston,1754,Weston,0
gateway,1754,πύλη,0
rites,1754,τελετουργίες,0
distributed,1753,διανέμονται,0
pavement,1753,πεζοδρόμιο,0
projector,1753,προβολέας,0
rugby,1753,ράγκμπι,0
jt,1753,jt,0
fragment,1753,θραύσμα,0
baldwin,1752,φαλακρός,0
obscene,1752,άσεμνος,0
zebra,1752,ζέβρα,0
raping,1752,βιασμός,0
analyst,1751,αναλυτής,0
eta,1751,ΕΤΑ,0
elbows,1751,αγκώνες,0
detonator,1750,πυροκροτητής,0
disneyland,1750,δαίνελαν,0
rails,1750,ράγες,0
earthly,1750,γήινος,0
modesty,1750,σεμνότητα,0
assess,1749,εκτιμώ,0
vinci,1749,Βίντι,0
librarian,1749,βιβλιοθηκάριος,0
do-,1749,κάνω-,0
moran,1749,Μωράν,0
suffice,1748,επαρκώ,0
gravitational,1748,βαρυτικός,0
crowley,1748,κούτσος,0
slumber,1748,κοιμάμαι ελαφρά,0
homie,1748,homie,0
bribes,1748,δωροδοκίες,0
aces,1747,άσος,0
sodium,1747,νάτριο,0
hubert,1746,λωρίδες,0
trajectory,1746,τροχιά,0
credible,1746,αξιόπιστος,0
declined,1746,αρνήτος,0
canary,1746,καναρίνι,0
eyesight,1746,όραση,0
jug,1745,κανάτα,0
duplicate,1745,αντίγραφο,0
developments,1745,εξελίξεις,0
capitalism,1744,καπιταλισμός,0
polished,1744,άμεμπτος,0
defenses,1744,άμυνες,0
xi,1744,xi,0
crates,1744,κιβώτιο,0
fences,1743,φράκτης,0
differ,1743,διαφέρω,0
hodgins,1743,Hodgins,0
enzo,1743,ενζάγκινος,0
chaotic,1743,χαώδης,0
gardening,1742,κηπουρική,0
gram,1742,γραμμάριο,0
tinker,1741,γανωματής,0
forecast,1741,πρόβλεψη,0
ti,1741,τζάδι,0
pinched,1740,τσαλακωμένος,0
tangled,1740,Μπλεγμένος,0
macy,1740,μελαγχολικός,0
plunge,1740,βουτιά,0
bulletproof,1739,αλεξίσφαιρος,0
module,1739,μονάδα μέτρησης,0
firewood,1739,καυσόξυλα,0
pizzas,1739,πίτσες,0
overly,1739,υπερβολικά,0
retail,1739,λιανεμποριο,0
novak,1739,Νόβακ,0
grover,1739,Γκρόβερ,0
arturo,1739,αρουρότη,0
appalling,1738,τρομακτικός,0
rows,1738,σειρές,0
felicia,1738,Φετσιά,0
concentrating,1737,συγκεντρωτικός,0
transferring,1737,μεταφραστικός,0
mash,1737,πολτός,0
growl,1737,γκρινιάζω,0
sliced,1736,κομμένο φέτες,0
rewards,1736,ανταμοιβές,0
braces,1736,σιδερακια ΔΟΝΤΙΩΝ,0
livestock,1736,ζώα,0
users,1735,χρήστες,0
recruiting,1735,πρόσληψη,0
gunman,1735,ληστής,0
dictate,1735,υπαγόρευση,0
bathrooms,1734,μπάνια,0
nobles,1734,ευγενείς,0
picky,1734,επιλεκτικοί,0
linus,1734,λινός,0
platter,1734,πιατέλα,0
vultures,1734,γύπες,0
organism,1734,οργανισμός,0
sweeter,1733,γλυκύτερος,0
scarecrow,1733,σκιάχτρο,0
manufacturing,1733,βιομηχανοποίηση,0
pup,1733,κουτάβι,0
mitzvah,1733,Μίτζβα,0
crackles,1733,σπάτρεις,0
proudly,1733,με καμάρι,0
interpreter,1732,διερμηνέας,0
leigh,1732,χερσαίως,0
genetically,1732,γενεσιολογικά,0
frying,1732,τηγάνισμα,0
redeem,1732,εξαργυρώνω,0
cara,1732,Καρά,0
ledge,1732,περβάζι,0
qing,1731,Εγινγκ,0
tyranny,1731,τυραννία,0
charleston,1731,Τσάρλεστον,0
cutest,1730,χαριτωμένος,0
skins,1730,δέρματα,0
rosy,1730,ρόδινος,0
nomination,1730,υποψηφιότητα,0
textbook,1730,εγχειρίδιο,0
descendants,1730,απόγονοι,0
sabine,1730,σαβίνη,0
saunders,1729,σάουντι,0
hast,1729,επιταχύνω,0
dubois,1729,ντουμπάι,0
finland,1729,Φινλανδία,0
loretta,1729,λορίτα,0
unsolved,1729,άλυτος,0
pioneer,1729,πρωτοπόρος,0
or-,1728,ή-,0
ramirez,1728,Ραριέζ,0
suzie,1728,σούζι,0
hugged,1728,αγκάλιαστος,0
angelica,1728,αγγελία,0
cesare,1728,κέσαρ,0
throttle,1728,γκάζι,0
powered,1727,τροφοδοτείται,0
carving,1727,σκάλισμα,0
thrive,1727,ευδοκιμώ,0
d.j.,1727,DJ.,0
allergy,1727,αλλεργία,0
icu,1726,ΜΕΘ,0
suzy,1726,ζοφερός,0
pong,1726,χερσαίος,0
squares,1726,τετράγωνα,0
alphabet,1725,αλφάβητο,0
threesome,1725,τρίτος,0
accordingly,1725,αναλόγως,0
sect,1725,αίρεση,0
maternity,1725,μητρότητα,0
scarce,1725,σπάνιος,0
internship,1725,πρακτική,0
morty,1725,βρώμικος,0
tones,1724,τόνος,0
sirs,1724,κύριε,0
unwell,1724,αδιάθετος,0
nellie,1724,νέι,0
import,1723,εισαγωγή,0
temporal,1723,χρονικός,0
mohammed,1723,Μωάμεθ,0
anticipate,1723,προσδοκώ,0
democrats,1722,δημοκράτες,0
pfft,1722,PFFT,0
terminated,1722,τερματίστηκε,0
spree,1722,γλέντι,0
ami,1721,ΑΜΙ,0
interviewer,1721,δημοσιογράφος,0
respectfully,1721,με σεβασμό,0
futile,1721,μάταιος,0
dictator,1720,δικτάτορας,0
stuffy,1720,αποπληκτικός,0
wai,1719,wai,0
mammals,1719,θηλαστικά,0
fasten,1719,στερεώνω,0
neptune,1719,Ποσειδώνας,0
giggle,1719,νευρικό γέλιο,0
grandchild,1719,εγγόνι,0
pharmaceutical,1718,φαρμακευτικός,0
persian,1718,περσικός,0
tactic,1718,τακτική,0
itching,1718,φαγούρα,0
observer,1717,παρατηρητής,0
tesla,1717,τέσλα,0
wallpaper,1717,ταπετσαρία,0
thorne,1717,ψαλιδωτής,0
jiang,1717,jiang,0
austrian,1717,αυστριακός,0
output,1716,παραγωγή,0
'malley,1715,«Malley,0
goliath,1715,Γολιάθ,0
trophies,1715,τρόπαια,0
joyful,1715,χαρούμενος,0
spouse,1715,σύζυγος,0
giorgio,1715,Γεόργκιο,0
rightly,1714,ορθά,0
hobbies,1714,χόμπι,0
'there,1714,'εκεί,0
vito,1714,βιολί,0
naming,1714,ονομασία,0
yates,1714,Yates,0
stale,1714,μπαγιάτικος,0
teamwork,1714,ΟΜΑΔΙΚΗ ΔΟΥΛΕΙΑ,0
obedient,1713,υπάκουος,0
switches,1713,διακόπτης,0
rating,1712,εκτίμηση,0
regulation,1712,κανονισμός λειτουργίας,0
raving,1712,έξαλλος,0
dioxide,1712,διοξίδιο,0
boner,1712,βλακεία,0
bc,1711,προ ΧΡΙΣΤΟΥ,0
implant,1711,εμφυτεύω,0
mari,1711,Mari,0
satisfactory,1711,ικανοποιητικός,0
espresso,1711,εσπρέσο,0
bach,1711,μάστιγα,0
sleeper,1711,βαγόνι ύπνου,0
construct,1711,κατασκευάσει,0
rations,1710,σιτηρέσια,0
munch,1710,τραγανίζω,0
anjali,1710,ανογκίνας,0
coordinate,1710,συντεταγμένη,0
stag,1709,αρσενικό ελάφι,0
dominique,1709,Δομινίκος,0
backseat,1709,πίσω κάθισμα,0
chrissy,1708,Chrissy,0
analyzed,1708,αναλυμένος,0
reschedule,1708,επαναπρογραμματίζω,0
uphold,1707,στηρίζω,0
sorority,1707,γυναικεία αδελφότητα,0
bono,1707,φούσκωμα,0
princeton,1707,Πρίνστον,0
inconvenient,1706,άβολος,0
crumbs,1706,ψίχουλα,0
reconstruction,1705,ανοικοδόμηση,0
pipeline,1705,αγωγός,0
reunited,1705,επανενωμένος,0
confidentiality,1705,εμπιστευτικότητα,0
embraced,1705,αγκάλιασμα,0
overruled,1705,παραπλανημένος,0
enlightenment,1704,διαφώτιση,0
puddle,1704,βορβορώδης,0
mortals,1704,θνητοί,0
comfortably,1704,αναπαυτικά,0
vlad,1703,VLAD,0
misha,1703,μίσσα,0
ukraine,1702,Ουκρανία,0
swam,1702,κολύμπι,0
annette,1701,Annette,0
demonic,1701,δαιμονικός,0
sora,1701,Σόρα,0
demise,1701,θάνατος,0
donatello,1701,Ντόνατελλο,0
fungus,1700,μύκητας,0
barefoot,1700,ξυπόλυτος,0
tacos,1700,tacos,0
skeletons,1700,σκελετός,0
beak,1700,ράμφος,0
fanfare,1699,σαλπίσματα,0
maryland,1699,Μέριλαντ,0
felipe,1699,Φελίπε,0
picard,1698,είδος πύργου,0
mascot,1698,μασκότ,0
lemonis,1698,λεμονής,0
drastic,1698,δραστικός,0
proceeding,1697,ενέργεια,0
presidents,1697,πρόεδροι,0
intrude,1697,επεμβαίνω,0
stiles,1697,στυλοβάθμια,0
sums,1697,ποσό,0
